longitude,latitude,wind_direction_10m_dominant
75.125,9.5,83
75.375,9.5,81
75.625,9.5,79
75.875,9.5,84
76.125,9.5,77
76.375,9.5,66
76.625,9.5,80
76.75,9.5,79
77.125,9.5,74
77.625,9.5,79
77.875,9.5,72
78.125,9.5,67
78.375,9.5,64
78.625,9.5,58
78.875,9.5,60
79.375,9.5,57
79.625,9.5,55
79.875,9.5,53
80.375,9.5,75
80.875,9.5,67
81.125,9.5,65
81.375,9.5,67
81.625,9.5,61
81.875,9.5,56
82.125,9.5,60
82.375,9.5,50
82.625,9.5,52
82.875,9.5,50
83.125,9.5,49
83.375,9.5,49
83.625,9.5,58
83.875,9.5,48
84.125,9.5,51
84.375,9.5,48
84.625,9.5,49
84.875,9.5,49
85.125,9.5,51
85.375,9.5,45
85.625,9.5,49
85.875,9.5,45
86.125,9.5,48
86.375,9.5,52
86.625,9.5,45
86.875,9.5,41
87.125,9.5,47
87.375,9.5,41
87.625,9.5,46
87.875,9.5,55
88.125,9.5,43
88.375,9.5,42
88.625,9.5,48
76.75,9.625,41
68.875,9.75,48
69.125,9.75,57
69.375,9.75,39
69.625,9.75,43
69.875,9.75,46
70.125,9.75,39
70.375,9.75,51
70.625,9.75,59
70.875,9.75,26
71.125,9.75,34
71.375,9.75,39
71.625,9.75,31
71.875,9.75,46
72.125,9.75,57
72.375,9.75,17
72.625,9.75,22
72.875,9.75,34
73.125,9.75,20
73.375,9.75,45
73.625,9.75,57
73.875,9.75,12
74.125,9.75,18
74.375,9.75,30
74.625,9.75,12
74.875,9.75,48
75.125,9.75,58
75.375,9.75,12
75.625,9.75,30
75.875,9.75,33
76.375,9.75,15
76.625,9.75,55
77.0,9.75,60
77.625,9.75,35
77.875,9.75,44
78.125,9.75,38
78.375,9.75,34
78.625,9.75,59
78.875,9.75,60
79.0,9.75,44
79.375,9.75,39
79.625,9.75,36
80.0,9.75,40
80.125,9.75,51
80.25,9.75,57
80.625,9.75,57
80.875,9.75,46
81.125,9.75,40
81.375,9.75,47
81.625,9.75,49
81.875,9.75,56
82.125,9.75,64
82.375,9.75,57
82.625,9.75,44
82.875,9.75,50
83.125,9.75,50
83.375,9.75,59
83.625,9.75,64
83.875,9.75,59
84.125,9.75,41
84.375,9.75,45
84.625,9.75,49
84.875,9.75,61
85.125,9.75,69
85.375,9.75,64
85.625,9.75,51
85.875,9.75,51
86.125,9.75,47
86.375,9.75,54
86.625,9.75,73
86.875,9.75,57
87.125,9.75,32
87.375,9.75,39
87.625,9.75,38
87.875,9.75,63
88.125,9.75,29
88.375,9.75,32
88.625,9.75,7
76.25,9.875,8
77.375,9.875,11
68.875,10.0,60
69.125,10.0,13
69.375,10.0,38
69.625,10.0,5
69.875,10.0,351
70.125,10.0,357
70.375,10.0,50
70.625,10.0,348
70.875,10.0,42
71.125,10.0,354
71.375,10.0,334
71.625,10.0,357
71.875,10.0,57
72.125,10.0,348
72.375,10.0,33
72.625,10.0,351
72.875,10.0,337
73.125,10.0,358
73.375,10.0,54
73.625,10.0,2
73.875,10.0,27
74.125,10.0,358
74.375,10.0,349
74.625,10.0,12
74.875,10.0,52
75.125,10.0,1
75.375,10.0,33
75.625,10.0,359
75.875,10.0,351
76.375,10.0,29
76.625,10.0,63
76.875,10.0,17
77.375,10.0,41
77.625,10.0,9
77.875,10.0,11
78.125,10.0,41
78.375,10.0,62
78.625,10.0,22
78.875,10.0,36
79.125,10.0,17
79.25,10.0,24
79.625,10.0,43
79.875,10.0,59
80.125,10.0,42
80.375,10.0,44
80.625,10.0,36
80.875,10.0,39
81.125,10.0,49
81.375,10.0,60
81.625,10.0,49
81.875,10.0,49
82.125,10.0,40
82.375,10.0,44
82.625,10.0,52
82.875,10.0,62
83.125,10.0,51
83.375,10.0,54
83.625,10.0,43
83.875,10.0,49
84.125,10.0,54
84.375,10.0,64
84.625,10.0,48
84.875,10.0,52
85.125,10.0,42
85.375,10.0,51
85.625,10.0,54
85.875,10.0,71
86.125,10.0,52
86.375,10.0,54
86.625,10.0,47
86.875,10.0,55
87.125,10.0,57
87.375,10.0,70
87.625,10.0,54
87.875,10.0,55
88.125,10.0,48
88.375,10.0,52
88.625,10.0,57
76.25,10.125,75
77.125,10.125,54
77.25,10.125,52
68.875,10.25,47
69.125,10.25,53
69.375,10.25,63
69.625,10.25,83
69.875,10.25,54
70.125,10.25,50
70.375,10.25,47
70.625,10.25,52
70.875,10.25,66
71.125,10.25,85
71.375,10.25,53
71.625,10.25,49
71.875,10.25,47
72.125,10.25,51
72.375,10.25,68
72.625,10.25,86
72.875,10.25,52
73.125,10.25,49
73.375,10.25,47
73.625,10.25,53
73.875,10.25,71
74.125,10.25,89
74.375,10.25,51
74.625,10.25,48
74.875,10.25,47
75.125,10.25,55
75.375,10.25,75
75.625,10.25,91
75.875,10.25,51
76.375,10.25,47
76.625,10.25,47
77.375,10.25,56
77.625,10.25,78
78.0,10.25,93
78.125,10.25,50
78.375,10.25,46
78.625,10.25,47
78.875,10.25,59
79.125,10.25,81
80.125,10.25,96
80.375,10.25,50
80.625,10.25,45
80.875,10.25,48
81.125,10.25,61
81.375,10.25,84
81.625,10.25,99
81.875,10.25,49
82.125,10.25,45
82.375,10.25,52
82.625,10.25,69
82.875,10.25,89
83.125,10.25,103
83.375,10.25,48
83.625,10.25,45
83.875,10.25,53
84.125,10.25,71
84.375,10.25,90
84.625,10.25,107
84.875,10.25,48
85.125,10.25,45
85.375,10.25,57
85.625,10.25,76
85.875,10.25,93
86.125,10.25,108
86.375,10.25,47
86.625,10.25,45
86.875,10.25,66
87.125,10.25,85
87.375,10.25,98
87.625,10.25,113
87.875,10.25,47
88.125,10.25,46
88.375,10.25,70
88.625,10.25,89
76.25,10.375,101
76.75,10.375,114
79.25,10.375,46
79.5,10.375,47
79.75,10.375,76
68.875,10.5,92
69.125,10.5,103
69.375,10.5,114
69.625,10.5,46
69.875,10.5,47
70.125,10.5,81
70.375,10.5,94
70.625,10.5,104
70.875,10.5,114
71.125,10.5,45
71.375,10.5,47
71.625,10.5,89
71.875,10.5,97
72.125,10.5,105
72.375,10.5,112
72.625,10.5,45
72.875,10.5,47
73.125,10.5,90
73.375,10.5,98
73.625,10.5,104
73.875,10.5,110
74.125,10.5,44
74.375,10.5,47
74.625,10.5,93
74.875,10.5,98
75.125,10.5,104
75.375,10.5,108
75.625,10.5,43
76.125,10.5,47
77.375,10.5,96
77.625,10.5,99
77.875,10.5,104
78.125,10.5,106
78.375,10.5,43
78.625,10.5,48
78.875,10.5,101
79.125,10.5,99
79.375,10.5,105
79.625,10.5,105
79.875,10.5,42
80.125,10.5,49
80.375,10.5,103
80.625,10.5,98
80.875,10.5,105
81.125,10.5,103
81.375,10.5,42
81.625,10.5,49
81.875,10.5,104
82.125,10.5,98
82.375,10.5,105
82.625,10.5,103
82.875,10.5,41
83.125,10.5,49
83.375,10.5,105
83.625,10.5,97
83.875,10.5,105
84.125,10.5,102
84.375,10.5,41
84.625,10.5,51
84.875,10.5,105
85.125,10.5,95
85.375,10.5,105
85.625,10.5,101
85.875,10.5,40
86.125,10.5,51
86.375,10.5,104
86.625,10.5,96
86.875,10.5,106
87.125,10.5,102
87.375,10.5,35
87.625,10.5,48
87.875,10.5,51
88.125,10.5,39
88.375,10.5,29
88.625,10.5,18
76.0,10.625,33
76.5,10.625,48
77.0,10.625,51
77.125,10.625,37
68.875,10.75,28
69.125,10.75,18
69.375,10.75,33
69.625,10.75,48
69.875,10.75,50
70.125,10.75,35
70.375,10.75,28
70.625,10.75,17
70.875,10.75,32
71.125,10.75,48
71.375,10.75,50
71.625,10.75,34
71.875,10.75,27
72.125,10.75,16
72.375,10.75,29
72.625,10.75,47
72.875,10.75,50
73.125,10.75,32
73.375,10.75,26
73.625,10.75,13
73.875,10.75,28
74.125,10.75,47
74.375,10.75,50
74.625,10.75,30
74.875,10.75,25
75.125,10.75,12
75.375,10.75,27
75.625,10.75,46
76.125,10.75,49
76.375,10.75,29
76.625,10.75,24
76.875,10.75,10
77.125,10.75,26
77.375,10.75,43
77.625,10.75,48
77.875,10.75,27
78.125,10.75,22
78.375,10.75,6
78.625,10.75,26
78.875,10.75,42
79.125,10.75,47
79.375,10.75,26
79.625,10.75,22
79.875,10.75,4
80.125,10.75,25
80.375,10.75,41
80.625,10.75,45
80.875,10.75,26
81.125,10.75,21
81.375,10.75,2
81.625,10.75,24
81.875,10.75,37
82.125,10.75,41
82.375,10.75,26
82.625,10.75,19
82.875,10.75,358
83.125,10.75,24
83.375,10.75,35
83.625,10.75,38
83.875,10.75,26
84.125,10.75,18
84.375,10.75,356
84.625,10.75,23
84.875,10.75,33
85.125,10.75,36
85.375,10.75,27
85.625,10.75,16
85.875,10.75,354
86.125,10.75,20
86.375,10.75,30
86.625,10.75,31
86.875,10.75,25
87.125,10.75,13
87.375,10.75,350
87.625,10.75,18
87.875,10.75,27
88.125,10.75,27
88.375,10.75,22
88.625,10.75,10
75.875,10.875,348
79.75,10.875,18
68.875,11.0,22
69.125,11.0,24
69.375,11.0,19
69.625,11.0,6
69.875,11.0,348
70.125,11.0,15
70.375,11.0,14
70.625,11.0,16
70.875,11.0,9
71.125,11.0,359
71.375,11.0,347
71.625,11.0,44
71.875,11.0,41
72.125,11.0,45
72.375,11.0,24
72.625,11.0,13
72.875,11.0,357
73.125,11.0,44
73.375,11.0,41
73.625,11.0,45
73.875,11.0,24
74.125,11.0,13
74.375,11.0,357
74.625,11.0,62
74.875,11.0,62
75.125,11.0,60
75.375,11.0,59
75.625,11.0,51
75.875,11.0,40
76.125,11.0,67
76.375,11.0,68
76.75,11.0,65
77.125,11.0,67
77.375,11.0,63
77.625,11.0,60
77.875,11.0,61
78.125,11.0,62
78.375,11.0,61
78.625,11.0,61
78.875,11.0,55
79.125,11.0,54
79.375,11.0,46
79.625,11.0,40
80.125,11.0,48
80.375,11.0,38
80.625,11.0,40
80.875,11.0,41
81.125,11.0,52
81.375,11.0,46
81.625,11.0,50
81.875,11.0,42
82.125,11.0,45
82.375,11.0,44
82.625,11.0,51
82.875,11.0,48
83.125,11.0,52
83.375,11.0,47
83.625,11.0,49
83.875,11.0,48
84.125,11.0,48
84.375,11.0,42
84.625,11.0,48
84.875,11.0,43
85.125,11.0,44
85.375,11.0,45
85.625,11.0,45
85.875,11.0,40
86.125,11.0,46
86.375,11.0,41
86.625,11.0,43
86.875,11.0,45
87.125,11.0,48
87.375,11.0,40
87.625,11.0,47
87.875,11.0,40
88.125,11.0,43
88.375,11.0,49
88.625,11.0,45
76.75,11.125,38
68.875,11.25,47
69.125,11.25,36
69.375,11.25,45
69.625,11.25,55
69.875,11.25,39
70.125,11.25,36
70.375,11.25,46
70.625,11.25,32
70.875,11.25,46
71.125,11.25,59
71.375,11.25,32
71.625,11.25,30
71.875,11.25,41
72.125,11.25,22
72.375,11.25,42
72.625,11.25,58
72.875,11.25,34
73.125,11.25,36
73.375,11.25,43
73.625,11.25,27
73.875,11.25,45
74.125,11.25,58
74.375,11.25,9
74.625,11.25,18
74.875,11.25,30
75.125,11.25,14
75.375,11.25,41
75.875,11.25,53
76.25,11.25,10
76.75,11.25,20
77.125,11.25,34
77.375,11.25,16
77.625,11.25,43
77.875,11.25,57
78.125,11.25,24
78.25,11.25,34
78.875,11.25,38
79.125,11.25,34
79.375,11.25,47
79.625,11.25,57
80.125,11.25,30
80.375,11.25,30
80.625,11.25,34
80.875,11.25,37
81.125,11.25,49
81.375,11.25,57
81.625,11.25,45
81.875,11.25,37
82.125,11.25,38
82.375,11.25,43
82.625,11.25,50
82.875,11.25,59
83.125,11.25,54
83.375,11.25,45
83.625,11.25,39
83.875,11.25,42
84.125,11.25,48
84.375,11.25,60
84.625,11.25,66
84.875,11.25,60
85.125,11.25,40
85.375,11.25,44
85.625,11.25,50
85.875,11.25,65
86.125,11.25,52
86.375,11.25,51
86.625,11.25,31
86.875,11.25,35
87.125,11.25,41
87.375,11.25,62
87.625,11.25,41
87.875,11.25,48
88.125,11.25,25
88.375,11.25,37
88.625,11.25,39
75.75,11.375,60
76.0,11.375,18
76.5,11.375,27
77.25,11.375,4
78.625,11.375,358
79.75,11.375,9
68.875,11.5,52
69.125,11.5,18
69.375,11.5,23
69.625,11.5,359
69.875,11.5,353
70.125,11.5,2
70.375,11.5,52
70.625,11.5,6
70.875,11.5,14
71.125,11.5,359
71.375,11.5,350
71.625,11.5,3
71.875,11.5,52
72.125,11.5,9
72.375,11.5,20
72.625,11.5,1
72.875,11.5,352
73.125,11.5,8
73.375,11.5,56
73.625,11.5,3
73.875,11.5,24
74.125,11.5,0
74.375,11.5,349
74.625,11.5,8
74.875,11.5,58
75.125,11.5,14
75.375,11.5,35
75.75,11.5,12
76.125,11.5,1
76.5,11.5,31
77.0,11.5,65
77.625,11.5,14
77.875,11.5,41
78.125,11.5,12
78.375,11.5,9
78.875,11.5,44
79.125,11.5,70
79.375,11.5,21
79.625,11.5,35
79.75,11.5,14
80.125,11.5,19
80.375,11.5,44
80.625,11.5,63
80.875,11.5,38
81.125,11.5,44
81.375,11.5,23
81.625,11.5,36
81.875,11.5,53
82.125,11.5,65
82.375,11.5,51
82.625,11.5,51
82.875,11.5,41
83.125,11.5,48
83.375,11.5,56
83.625,11.5,63
83.875,11.5,59
84.125,11.5,57
84.375,11.5,48
84.625,11.5,60
84.875,11.5,60
85.125,11.5,65
85.375,11.5,58
85.625,11.5,59
85.875,11.5,51
86.125,11.5,59
86.375,11.5,59
86.625,11.5,66
86.875,11.5,54
87.125,11.5,56
87.375,11.5,50
87.625,11.5,57
87.875,11.5,57
88.125,11.5,67
88.375,11.5,59
88.625,11.5,60
76.5,11.625,53
77.0,11.625,59
77.25,11.625,57
79.75,11.625,64
68.875,11.75,56
69.125,11.75,53
69.375,11.75,48
69.625,11.75,53
69.875,11.75,59
70.125,11.75,78
70.375,11.75,55
70.625,11.75,51
70.875,11.75,47
71.125,11.75,51
71.375,11.75,60
71.625,11.75,81
71.875,11.75,54
72.125,11.75,50
72.375,11.75,47
72.625,11.75,50
72.875,11.75,62
73.125,11.75,84
73.375,11.75,53
73.625,11.75,49
73.875,11.75,47
74.125,11.75,50
74.375,11.75,65
74.625,11.75,87
74.875,11.75,52
75.125,11.75,48
75.625,11.75,47
76.375,11.75,53
76.625,11.75,70
76.875,11.75,93
77.375,11.75,51
77.625,11.75,48
77.875,11.75,47
78.625,11.75,54
78.875,11.75,70
79.125,11.75,93
79.375,11.75,50
79.625,11.75,46
80.125,11.75,46
80.375,11.75,56
80.625,11.75,72
80.875,11.75,95
81.125,11.75,49
81.375,11.75,45
81.625,11.75,47
81.875,11.75,59
82.125,11.75,80
82.375,11.75,100
82.625,11.75,48
82.875,11.75,44
83.125,11.75,49
83.375,11.75,62
83.625,11.75,83
83.875,11.75,103
84.125,11.75,48
84.375,11.75,44
84.625,11.75,50
84.875,11.75,66
85.125,11.75,87
85.375,11.75,106
85.625,11.75,48
85.875,11.75,44
86.125,11.75,53
86.375,11.75,70
86.625,11.75,90
86.875,11.75,108
87.125,11.75,47
87.375,11.75,45
87.625,11.75,62
87.875,11.75,80
88.125,11.75,95
88.375,11.75,113
88.625,11.75,46
75.5,11.875,45
76.0,11.875,64
76.25,11.875,81
78.0,11.875,96
78.25,11.875,112
68.875,12.0,46
69.125,12.0,45
69.375,12.0,68
69.625,12.0,86
69.875,12.0,98
70.125,12.0,112
70.375,12.0,45
70.625,12.0,46
70.875,12.0,76
71.125,12.0,93
71.375,12.0,101
71.625,12.0,110
71.875,12.0,45
72.125,12.0,46
72.375,12.0,80
72.625,12.0,95
72.875,12.0,102
73.125,12.0,109
73.375,12.0,44
73.625,12.0,46
73.875,12.0,84
74.125,12.0,96
74.375,12.0,103
74.625,12.0,107
74.875,12.0,44
75.25,12.0,46
75.375,12.0,88
75.625,12.0,97
76.0,12.0,104
76.375,12.0,106
76.625,12.0,43
76.875,12.0,47
77.0,12.0,95
77.5,12.0,99
77.875,12.0,105
78.125,12.0,103
78.375,12.0,42
78.875,12.0,46
79.125,12.0,96
79.375,12.0,99
79.625,12.0,105
79.875,12.0,101
80.125,12.0,42
80.375,12.0,47
80.625,12.0,99
80.875,12.0,99
81.125,12.0,105
81.375,12.0,101
81.625,12.0,41
81.875,12.0,47
82.125,12.0,101
82.375,12.0,99
82.625,12.0,106
82.875,12.0,101
83.125,12.0,40
83.375,12.0,48
83.625,12.0,104
83.875,12.0,97
84.125,12.0,106
84.375,12.0,101
84.625,12.0,40
84.875,12.0,48
85.125,12.0,105
85.375,12.0,96
85.625,12.0,106
85.875,12.0,102
86.125,12.0,39
86.375,12.0,49
86.625,12.0,105
86.875,12.0,96
87.125,12.0,106
87.375,12.0,102
87.625,12.0,36
87.875,12.0,50
88.125,12.0,52
88.375,12.0,40
88.625,12.0,29
77.625,12.125,20
78.625,12.125,35
68.875,12.25,49
69.125,12.25,52
69.375,12.25,38
69.625,12.25,29
69.875,12.25,19
70.125,12.25,34
70.375,12.25,49
70.625,12.25,51
70.875,12.25,37
71.125,12.25,29
71.375,12.25,18
71.625,12.25,33
71.875,12.25,49
72.125,12.25,51
72.375,12.25,36
72.625,12.25,28
72.875,12.25,17
73.125,12.25,31
73.375,12.25,48
73.625,12.25,51
73.875,12.25,33
74.125,12.25,27
74.375,12.25,15
74.625,12.25,29
75.125,12.25,48
75.375,12.25,50
75.875,12.25,32
76.125,12.25,25
76.375,12.25,14
76.625,12.25,28
76.875,12.25,47
77.125,12.25,50
77.5,12.25,31
78.125,12.25,25
78.375,12.25,12
78.625,12.25,27
78.875,12.25,45
79.125,12.25,48
79.375,12.25,29
79.625,12.25,23
79.875,12.25,9
80.0,12.25,27
80.375,12.25,43
80.625,12.25,47
80.875,12.25,28
81.125,12.25,22
81.375,12.25,6
81.625,12.25,26
81.875,12.25,40
82.125,12.25,44
82.375,12.25,26
82.625,12.25,21
82.875,12.25,3
83.125,12.25,25
83.375,12.25,38
83.625,12.25,42
83.875,12.25,26
84.125,12.25,20
84.375,12.25,1
84.625,12.25,24
84.875,12.25,35
85.125,12.25,38
85.375,12.25,27
85.625,12.25,19
85.875,12.25,358
86.125,12.25,22
86.375,12.25,31
86.625,12.25,34
86.875,12.25,28
87.125,12.25,17
87.375,12.25,354
87.625,12.25,21
87.875,12.25,29
88.125,12.25,31
88.375,12.25,27
88.625,12.25,15
75.0,12.375,352
75.75,12.375,18
77.625,12.375,24
77.875,12.375,26
68.875,12.5,22
69.125,12.5,12
69.375,12.5,350
69.625,12.5,16
69.875,12.5,17
70.125,12.5,20
70.375,12.5,16
70.625,12.5,4
70.875,12.5,348
71.125,12.5,14
71.375,12.5,13
71.625,12.5,15
71.875,12.5,9
72.125,12.5,0
72.375,12.5,346
72.625,12.5,11
72.875,12.5,5
73.125,12.5,7
73.375,12.5,357
73.625,12.5,353
73.875,12.5,344
74.125,12.5,61
74.375,12.5,61
74.625,12.5,62
75.125,12.5,46
75.5,12.5,39
76.125,12.5,6
76.375,12.5,80
76.625,12.5,81
76.875,12.5,79
77.125,12.5,79
77.375,12.5,73
77.625,12.5,65
77.875,12.5,46
78.125,12.5,49
78.375,12.5,54
78.625,12.5,53
78.875,12.5,44
79.0,12.5,44
79.375,12.5,41
79.625,12.5,40
79.875,12.5,50
80.125,12.5,42
80.375,12.5,37
80.625,12.5,41
80.875,12.5,41
81.125,12.5,37
81.375,12.5,47
81.625,12.5,34
81.875,12.5,37
82.125,12.5,40
82.375,12.5,55
82.625,12.5,53
82.875,12.5,56
83.125,12.5,51
83.375,12.5,54
83.625,12.5,50
83.875,12.5,47
84.125,12.5,45
84.375,12.5,51
84.625,12.5,47
84.875,12.5,48
85.125,12.5,47
85.375,12.5,51
85.625,12.5,45
85.875,12.5,50
86.125,12.5,43
86.375,12.5,43
86.625,12.5,44
86.875,12.5,45
87.125,12.5,36
87.375,12.5,45
87.625,12.5,36
87.875,12.5,36
88.125,12.5,42
88.375,12.5,49
88.625,12.5,37
75.0,12.625,49
75.25,12.625,33
75.5,12.625,35
75.875,12.625,45
79.0,12.625,41
68.875,12.75,32
69.125,12.75,44
69.375,12.75,27
69.625,12.75,40
69.875,12.75,51
70.125,12.75,41
70.375,12.75,34
70.625,12.75,47
70.875,12.75,27
71.125,12.75,46
71.375,12.75,56
71.625,12.75,40
71.875,12.75,34
72.125,12.75,48
72.375,12.75,26
72.625,12.75,52
72.875,12.75,60
73.125,12.75,42
73.375,12.75,42
73.625,12.75,48
73.875,12.75,33
74.125,12.75,53
74.375,12.75,62
74.625,12.75,34
74.875,12.75,37
75.125,12.75,43
75.375,12.75,29
75.875,12.75,48
76.125,12.75,57
76.375,12.75,36
76.625,12.75,39
76.875,12.75,43
77.125,12.75,35
77.375,12.75,47
77.625,12.75,56
77.875,12.75,48
78.375,12.75,52
79.375,12.75,50
79.625,12.75,48
79.875,12.75,52
80.125,12.75,59
80.375,12.75,31
80.625,12.75,31
80.875,12.75,35
81.125,12.75,33
81.375,12.75,44
81.625,12.75,55
81.875,12.75,41
82.125,12.75,42
82.375,12.75,44
82.625,12.75,44
82.875,12.75,53
83.125,12.75,59
83.375,12.75,34
83.625,12.75,30
83.875,12.75,33
84.125,12.75,31
84.375,12.75,43
84.625,12.75,57
84.875,12.75,44
85.125,12.75,38
85.375,12.75,34
85.625,12.75,33
85.875,12.75,42
86.125,12.75,61
86.375,12.75,42
86.625,12.75,34
86.875,12.75,23
87.125,12.75,24
87.375,12.75,34
87.625,12.75,64
87.875,12.75,30
88.125,12.75,31
88.375,12.75,18
88.625,12.75,21
78.0,12.875,25
78.5,12.875,56
79.0,12.875,18
68.875,13.0,29
69.125,13.0,5
69.375,13.0,6
69.625,13.0,12
69.875,13.0,47
70.125,13.0,18
70.375,13.0,21
70.625,13.0,5
70.875,13.0,3
71.125,13.0,9
71.375,13.0,48
71.625,13.0,8
71.875,13.0,15
72.125,13.0,1
72.375,13.0,358
72.625,13.0,5
72.875,13.0,49
73.125,13.0,13
73.375,13.0,18
73.625,13.0,0
73.875,13.0,355
74.125,13.0,5
74.375,13.0,57
74.875,13.0,10
75.125,13.0,22
75.375,13.0,0
75.625,13.0,352
75.875,13.0,3
76.125,13.0,59
76.375,13.0,13
76.625,13.0,33
76.875,13.0,3
77.125,13.0,354
77.375,13.0,8
77.625,13.0,67
77.875,13.0,16
78.125,13.0,44
78.375,13.0,19
78.875,13.0,12
79.375,13.0,37
79.625,13.0,75
79.875,13.0,19
80.125,13.0,45
80.25,13.0,11
80.625,13.0,13
80.875,13.0,49
81.125,13.0,78
81.375,13.0,18
81.625,13.0,39
81.875,13.0,360
82.125,13.0,15
82.375,13.0,57
82.625,13.0,78
82.875,13.0,44
83.125,13.0,47
83.375,13.0,357
83.625,13.0,39
83.875,13.0,66
84.125,13.0,77
84.375,13.0,64
84.625,13.0,58
84.875,13.0,52
85.125,13.0,66
85.375,13.0,64
85.625,13.0,69
85.875,13.0,68
86.125,13.0,66
86.375,13.0,57
86.625,13.0,67
86.875,13.0,64
87.125,13.0,69
87.375,13.0,61
87.625,13.0,61
87.875,13.0,53
88.125,13.0,63
88.375,13.0,59
88.625,13.0,64
74.75,13.125,59
75.0,13.125,60
79.0,13.125,53
68.875,13.25,59
69.125,13.25,57
69.375,13.25,64
69.625,13.25,56
69.875,13.25,54
70.125,13.25,48
70.375,13.25,52
70.625,13.25,52
70.875,13.25,63
71.125,13.25,55
71.375,13.25,53
71.625,13.25,47
71.875,13.25,50
72.125,13.25,53
72.375,13.25,67
72.625,13.25,55
72.875,13.25,50
73.125,13.25,46
73.375,13.25,48
73.625,13.25,56
73.875,13.25,71
74.125,13.25,54
74.375,13.25,49
74.875,13.25,47
75.375,13.25,48
75.875,13.25,60
76.375,13.25,79
76.625,13.25,54
76.875,13.25,49
77.125,13.25,46
77.375,13.25,48
77.625,13.25,62
77.875,13.25,82
78.125,13.25,52
78.375,13.25,48
78.625,13.25,46
78.875,13.25,50
79.375,13.25,64
79.625,13.25,85
79.875,13.25,50
80.125,13.25,46
80.625,13.25,46
80.875,13.25,55
81.125,13.25,69
81.375,13.25,92
81.625,13.25,49
81.875,13.25,45
82.125,13.25,46
82.375,13.25,57
82.625,13.25,72
82.875,13.25,94
83.125,13.25,48
83.375,13.25,44
83.625,13.25,46
83.875,13.25,58
84.125,13.25,72
84.375,13.25,94
84.625,13.25,47
84.875,13.25,43
85.125,13.25,48
85.375,13.25,61
85.625,13.25,76
85.875,13.25,98
86.125,13.25,46
86.375,13.25,44
86.625,13.25,52
86.875,13.25,66
87.125,13.25,85
87.375,13.25,106
87.625,13.25,46
87.875,13.25,44
88.125,13.25,56
88.375,13.25,71
88.625,13.25,89
74.75,13.375,108
75.5,13.375,45
76.0,13.375,44
80.25,13.375,60
68.875,13.5,76
69.125,13.5,92
69.375,13.5,108
69.625,13.5,45
69.875,13.5,44
70.125,13.5,64
70.375,13.5,80
70.625,13.5,94
70.875,13.5,107
71.125,13.5,44
71.375,13.5,45
71.625,13.5,71
71.875,13.5,88
72.125,13.5,98
72.375,13.5,108
72.625,13.5,43
72.875,13.5,45
73.125,13.5,73
73.375,13.5,90
73.625,13.5,99
73.875,13.5,105
74.125,13.5,43
74.375,13.5,45
74.875,13.5,77
75.125,13.5,92
75.375,13.5,100
75.875,13.5,103
76.125,13.5,43
76.375,13.5,45
76.625,13.5,84
76.875,13.5,96
77.125,13.5,103
77.375,13.5,101
77.625,13.5,42
77.875,13.5,45
78.125,13.5,87
78.375,13.5,97
78.625,13.5,103
79.125,13.5,100
79.5,13.5,42
79.625,13.5,45
79.75,13.5,91
80.125,13.5,98
80.625,13.5,104
80.875,13.5,101
81.125,13.5,41
81.375,13.5,45
81.625,13.5,94
81.875,13.5,99
82.125,13.5,105
82.375,13.5,101
82.625,13.5,40
82.875,13.5,46
83.125,13.5,100
83.375,13.5,99
83.625,13.5,106
83.875,13.5,101
84.125,13.5,39
84.375,13.5,45
84.625,13.5,99
84.875,13.5,99
85.125,13.5,106
85.375,13.5,101
85.625,13.5,39
85.875,13.5,45
86.125,13.5,101
86.375,13.5,98
86.625,13.5,106
86.875,13.5,100
87.125,13.5,38
87.375,13.5,45
87.625,13.5,103
87.875,13.5,97
88.125,13.5,106
88.375,13.5,98
88.625,13.5,37
74.75,13.625,51
75.5,13.625,53
78.75,13.625,42
68.875,13.75,29
69.125,13.75,21
69.375,13.75,36
69.625,13.75,50
69.875,13.75,53
70.125,13.75,41
70.375,13.75,29
70.625,13.75,20
70.875,13.75,36
71.125,13.75,50
71.375,13.75,52
71.625,13.75,39
71.875,13.75,30
72.125,13.75,20
72.375,13.75,34
72.625,13.75,50
72.875,13.75,52
73.125,13.75,37
73.375,13.75,29
73.625,13.75,19
73.875,13.75,32
74.125,13.75,49
74.375,13.75,51
74.875,13.75,35
75.125,13.75,28
75.375,13.75,18
75.625,13.75,31
75.875,13.75,48
76.125,13.75,51
76.375,13.75,33
76.625,13.75,27
76.875,13.75,16
77.125,13.75,30
77.375,13.75,47
77.625,13.75,50
77.875,13.75,31
78.125,13.75,25
78.375,13.75,14
78.625,13.75,30
78.875,13.75,46
79.125,13.75,49
79.375,13.75,30
79.625,13.75,24
79.875,13.75,12
80.125,13.75,29
80.625,13.75,44
80.875,13.75,47
81.125,13.75,29
81.375,13.75,23
81.625,13.75,11
81.875,13.75,28
82.125,13.75,41
82.375,13.75,44
82.625,13.75,28
82.875,13.75,22
83.125,13.75,7
83.375,13.75,27
83.625,13.75,40
83.875,13.75,42
84.125,13.75,27
84.375,13.75,21
84.625,13.75,4
84.875,13.75,26
85.125,13.75,37
85.375,13.75,39
85.625,13.75,28
85.875,13.75,20
86.125,13.75,2
86.375,13.75,24
86.625,13.75,32
86.875,13.75,34
87.125,13.75,28
87.375,13.75,19
